2017-09-22,415.09
2017-09-21,416.26
2017-09-20,476.05
2017-09-19,527.88
2017-09-18,479.32
2017-09-17,419.86
2017-09-16,440.22
2017-09-15,424.02
2017-09-14,367.04
2017-09-13,503.61
2017-09-12,510.41
2017-09-11,537.81
2017-09-10,537.07
2017-09-09,547.47
2017-09-08,583.10
2017-09-07,652.86
2017-09-06,638.18
2017-09-05,541.71
2017-09-04,517.24
2017-09-03,607.43
2017-09-02,575.90
2017-09-01,622.17
2017-08-31,588.17
2017-08-30,575.21
2017-08-29,552.93
2017-08-28,596.18
2017-08-27,620.90
2017-08-26,625.32
2017-08-25,641.05
2017-08-24,628.11
2017-08-23,669.40
2017-08-22,690.88
2017-08-21,599.63
2017-08-20,712.87
2017-08-19,754.56
2017-08-18,690.24
2017-08-17,460.53
2017-08-16,300.21
2017-08-15,297.86
2017-08-14,297.68
2017-08-13,298.05
2017-08-12,317.09
2017-08-11,328.24
2017-08-10,275.95
2017-08-09,303.89
2017-08-08,345.49
2017-08-07,319.69
2017-08-06,220.66
2017-08-05,213.15
2017-08-04,233.05
2017-08-03,364.05
2017-08-02,452.66
2017-08-01,380.01
2017-07-31,294.46
2017-07-30,345.66
2017-07-29,384.77
2017-07-28,406.05
2017-07-27,385.48
2017-07-26,365.82
2017-07-25,406.90
2017-07-24,440.70
2017-07-23,413.06
